id	filename	md5	size	state
3f323dd3-5d5d-4211-b6b2-9bfe8dae76f5	TCGA-BP-5183-01A-01-TS1.d5ddbd35-5a43-476d-a512-d2675499e4a7.svs	2268ae741aaf94f6b2cd0253070ce57e	200450595	live
3f680ec8-05d0-4592-b2f8-7959e2822b81	TCGA-CJ-4912-01A-01-BS1.d72654a8-2783-469f-a58e-36b23167cd23.svs	34f8658b4c52253d0c5dba80d118daae	333859923	live
3fc4dfc7-5b75-4511-a5a3-5ba63406f851	TCGA-B0-4701-11A-01-TS1.81a4aa52-220b-406f-8e30-ba5efbe2d1ca.svs	bceb0e46984add5d4c85db382902826c	130376589	live
3fc711fb-2db8-480f-977a-f06a1f2502d7	TCGA-CJ-5689-01A-01-TS1.fd634a8c-881d-4eb4-a790-cc46149c0d54.svs	bf8e88078cc16275e0972fe2ebe5be3e	256577373	live
3fd352a3-7799-431a-b376-144e11908da1	TCGA-A3-3326-01A-01-BS1.c397674c-9338-4cfe-a8d1-645e3f43bace.svs	e0fa10fe2abe2725f3e5d5736577bc08	140509537	live
3fd95234-5c12-4f77-b975-b16e2623ecfa	TCGA-CJ-4901-11A-01-TS1.baf0d812-d03b-4472-a944-f6e6c6848bbc.svs	154fb19f10a5cbc0568dda9598391a51	260795427	live
3fe413d9-ae81-43db-9ad5-c5f3f79b34d0	TCGA-CZ-4866-01A-01-TS1.31bcb4ee-cdd2-4589-bf68-9ed9bc1edda6.svs	3d73d709e4c40929e54447518b1a474d	148122071	live
3ffe8343-b644-43f3-b318-5c7405ea467f	TCGA-CZ-5460-01A-01-BS1.398714eb-0843-4045-bd6a-5e28f563fb20.svs	80b0d9375255995b27549376ec3d4db1	67346131	live
3fff47e8-b9ed-4836-9edf-e8f1ceeac4b1	TCGA-CJ-4875-01A-01-TS1.8f8765d4-c74d-4fab-9a17-ff55c1499b5d.svs	f995652bfd6eaa3b3f7d31adaf3d0bc8	325172819	live
4038cf48-47ca-4b1e-b842-1503b8b68511	TCGA-A3-3319-01A-02-BS2.4f52437b-da24-4c31-86f4-4173e279bb70.svs	441bf1cd32fe6aaaca21006407640dca	173255545	live
407a59c5-312a-4da0-ad7d-8135c6ec3c32	TCGA-AK-3458-01A-01-BS1.8060f41b-d5b6-4a9e-a037-55c38d6cafdf.svs	f09e45741194144ab6a28ed5520d4c1f	102263089	live
40d7fdc0-35a1-4554-a814-4439ebc1bf20	TCGA-B0-5084-01A-01-BS1.56e0bdc9-f7b6-4b5f-85c5-31c4f592bc9f.svs	9b697b587e193fc0974fb2a399c66f44	149309801	live
40ea8fa9-200e-41ca-abae-4d331f889318	TCGA-BP-4165-11A-01-BS1.8ee96c8e-8b15-48bf-b08f-ff971b78a8f7.svs	42cc8384e5f3eec512ebd680867495d1	152342617	live
40fa4090-359f-42d1-9a0d-c16c0c694998	TCGA-CJ-5689-01A-01-BS1.0bf9eb23-53d8-4238-a31c-e2cc1c1dcf82.svs	f3d71656027fdb442a3cb691895a1c4c	264626003	live
4106c334-bc34-4515-89f6-18e9d6611ead	TCGA-CJ-5677-01A-01-BS1.d4b88e52-79d7-414a-85f5-83548dc14133.svs	cf55bb229253ea66f8f2670ba83f80be	317686081	live
410b0793-6f91-48c4-9c0e-c519dfb9e9b0	TCGA-BP-4355-11A-01-BS1.e492ceb1-da55-46aa-aebb-eb2fc6470605.svs	0cdaaf5411063775d26df06f9c979996	208990357	live
419da1cf-2d63-47f3-8c91-9b72ca1c2e45	TCGA-AK-3447-01A-01-TS1.14cf1e9f-1c4e-4bd6-b29c-df82f09cd686.svs	c14d6f57afc592f768f1bc6bf31900a5	56898673	live
41cee3cb-d5ff-4c87-a518-fc88d349caba	TCGA-CZ-5985-01A-01-TS1.81eca44c-fde2-4b21-8889-ffd8cc0f9e43.svs	884e76065dc2e0ff60bb5075b7d98b62	276420271	live
41f5d514-472b-4458-8abf-41bde501bf3b	TCGA-B8-4619-01A-02-BS2.f126b683-3d94-4ce0-b71f-8d4bfcd6918f.svs	e30410de4dc52253db99e0c32ff7b6fc	45393055	live
41f624a9-3fff-4b49-867d-c97c56a95597	TCGA-B0-4844-11A-01-TS1.f20561f7-5f3a-4120-85d5-dc445dc9a442.svs	b23c26213a102968b44d5d95c6dc9e15	113960377	live
41fb44a4-bdc8-4ff7-a30b-7b909c59d93e	TCGA-A3-3316-01A-01-TS1.c079b6ca-767c-4afa-9fd3-99cb238b41b0.svs	4c03ed7ae58769fae2309cf4919388c1	199603181	live
422469ba-5041-4680-95a7-38f01a6ceae7	TCGA-B0-4827-01A-01-BS1.7b302da4-1eee-48db-b22a-e4f147b3b4af.svs	3428228877d406a1176a6031a3797096	444424259	live
422857d2-0726-4a81-a27e-4b56dac3d054	TCGA-BP-4164-01A-02-BS2.138b684d-da8b-4117-bc00-c033fd00812b.svs	d51ee993f7588d18315d729fc0b316b6	187762893	live
42503d84-44c4-421d-9a5a-d487df056fcf	TCGA-BP-4998-01A-01-TS1.d5f10da4-9b48-49cb-970f-823e7bc0c3db.svs	c39d6aa148d1886f0fb73216adc78dcf	225311731	live
4258a68d-cc8e-4f4e-8b42-a8504caeba01	TCGA-BP-4349-01A-01-BS1.fad08cd9-4acf-42bb-877f-f120ab1d0a26.svs	da7902b23e55cd43c50c18fee4b75692	291949617	live
42644a66-71cc-467f-a890-ed19eae5e7e6	TCGA-CJ-6028-01A-01-TS1.071dad70-eed3-450b-9148-e914a7d551fd.svs	8913d2b3814fce80b0affaf1aa462296	173818691	live
4274e1df-d102-4a57-949b-12a740d94551	TCGA-CJ-4635-01A-01-BS1.ccafe681-9568-43be-add9-fd25da5b8a7e.svs	3ab504612a53b3735dd444e7cf11e5d9	256569705	live
42ab67bc-44a1-4ea8-a76b-bdd1a1ea39eb	TCGA-BP-4781-11A-01-TS1.f969311e-b889-483e-a67e-a5f213bf2a70.svs	8f2ca69180f9c98be61aaa78e6961499	195635069	live
42da174b-3ad8-48c4-873a-0c96bbda33db	TCGA-BP-4798-11A-01-TS1.41720229-8a09-4337-b68b-5efa0c839a4e.svs	6175854cc0b3efe548eb0e5c04e6ea75	171834231	live
42f28366-99bf-4c0a-9877-87d08746ff9e	TCGA-BP-4982-11A-01-TS1.d2ef1339-9cb8-4951-8ab1-5cf32c8332fa.svs	023123f7a43f7a4dd243fd37fb73d959	137107753	live
42fd8aad-9410-4c4d-9bbe-b2c7468a03cf	TCGA-CW-5587-01A-01-BS1.c7ac5085-943c-4c99-a1f0-b052d0185de0.svs	f99d351d210b38acbecd1eeee1af17bc	130437497	live
430b632c-fa50-4e40-8b88-ae1cc0be3a21	TCGA-B0-5702-11A-01-TS1.64b1bfbc-fa53-4ec0-b756-d5fefc6ed1e3.svs	b1f9d365939d3dd05ba6a6378c7cadaf	154349023	live
43159753-8817-4645-91bf-ac2189e8ace3	TCGA-B0-4816-01A-01-TS1.6f8dfbb7-b814-4c97-a415-5eec7c9c3bdc.svs	11b5414e752da6434fd9355ef72b8fa2	220449519	live
43243aaf-cca7-4192-a208-4127fd268920	TCGA-B0-4822-01A-01-BS1.09f9d701-3ff3-441b-98b8-5b00bdce3f31.svs	953a41d98ab89b6499d372ce313f03f4	326889401	live
4326f3d1-b38a-4808-92be-df5a9b23a4be	TCGA-AK-3427-01A-01-BS1.3fe67a9b-bcac-4001-8e67-0685a4e31850.svs	9d6b03d5b52c43881f95e42a3a7750e2	92873819	live
439a039c-c057-465a-ad8a-e67496c1df90	TCGA-B0-5075-01A-01-TS1.6d86a9a1-baf4-497a-9728-e7900e560662.svs	5957b5e693faf0502ca28fce0e434416	309013293	live
43cd4eee-aa66-4e87-a492-dd06c817d7de	TCGA-CJ-4868-01A-01-TS1.fb711b5a-5b46-4bfe-9411-71e6aacdd51b.svs	0f94de71380fbc39b096fe73ee7a3903	285543157	live
43dac66f-3bd6-4bdb-8377-b3408b53ad49	TCGA-BP-4962-01A-01-TS1.2dba4b69-13c4-40da-a902-d0ae1e03c193.svs	eee387d12463dcc7b92ae80d2b843d8a	389121619	live
44045f2a-e4a4-4143-a89e-a656bdcac6f2	TCGA-BP-5187-01A-01-TS1.849c8b4b-403b-4b73-8a7b-bba8942babb1.svs	9f084365fae392d580c92a6e3e482220	300231871	live
441867ab-bd8d-4934-9d15-71e6aa925075	TCGA-CZ-5987-11A-01-TS1.b8003bf1-2e65-442c-aedd-d9f384b9ac11.svs	d9ed5696aa98e70743a602e7c8a85dee	194130461	live
4421465a-f1c4-44bc-9429-27bf38ba94e0	TCGA-B8-5553-01A-01-TS1.3ec5146b-9b14-4e53-b947-14020b9c32d4.svs	f2889abc3680d236d4093224b57bc880	153554767	live
4465109b-0e40-4b40-825c-d15ddf12bf53	TCGA-B0-5100-01A-01-BS1.2954d897-ca15-4f1f-8474-b7935f639e9c.svs	c845129d47ce14ba960cb589124e2ed7	156450691	live
44a400a9-404a-4c37-bcc4-e7976fdcdf52	TCGA-CW-5589-01A-01-BS1.de327198-4658-433e-925e-088164bcc490.svs	abcaff7d46be62040394c4ead9898b05	68046371	live
44d3be5a-1e03-4003-8e60-f3f7f104d34a	TCGA-BP-4974-11A-01-TS1.abfa5d8f-2714-4eb8-95e8-2546476358bd.svs	10e147c5677f85291dd885ab1b62ec15	214118389	live
44da2e5e-3c09-4a0c-99e5-f0e7ad21e03a	TCGA-BP-5174-01A-01-BS1.f116e404-da5f-4298-b574-fc263670cd5a.svs	3f380da3b2a2f611b6a468521339d4f8	66427331	live
44dfb604-58aa-44ec-89bd-3c8706ae13ac	TCGA-BP-5194-11A-01-TS1.a45d65f4-7e2a-41f7-9f71-7907ca8efe92.svs	ce9edcb5cf661b0c4d3d208382221af6	221348323	live
450eae98-5ae4-42eb-b779-4565c0d44e99	TCGA-A3-3331-11A-01-TS1.b666f7dc-85c0-42c8-9198-986cb747d85b.svs	5aa8e7f8ffae8b3dc8a7d0197748a669	95111145	live
450f4224-40ab-4242-a9cf-8461e1053a0b	TCGA-B8-4620-11A-01-BS1.2880b339-0ac7-461d-9061-59f438a195e6.svs	3e679dc13e02222c4a90819188d58a58	78635001	live
453e0222-f95f-43f5-836f-9e25528042f0	TCGA-BP-4995-01A-01-TS1.454cd832-74fa-4e17-989a-fa24c9b62e04.svs	7ad6bd2a42d29fa488daf4224a02b95f	80608129	live
4579c027-25ed-4548-8463-fe5cf6e1b504	TCGA-B0-4837-01A-01-TS1.7e3aef17-78a5-41d5-8a1b-d803612dedbc.svs	c291b235d130a90e70e6a172b95b24cd	196488081	live
458daf28-2b7f-497c-b54d-ac77b2143cf2	TCGA-B0-5713-01A-01-BS1.172d03cf-174f-4455-ac32-624ed6370dce.svs	605a73e4ea698daadff85636221d869d	134864721	live
459f4851-cd15-4942-8c74-9f59c4485e37	TCGA-A3-3311-01A-01-TS1.a500f433-fd4c-4e7a-8da2-36487338066a.svs	c718edb0329d1db40809c106a3d8ef20	99760349	live
45adf9d7-3e5e-4305-9854-1109575a9f23	TCGA-B4-5843-01A-01-TS1.ff0c2ffc-bec0-4fb4-97ef-29baa90429af.svs	4fbcfc372aacacf43aa1011ee91896f7	81220285	live
45b22e69-7292-48a9-9946-b8310240c5af	TCGA-BP-4329-01A-01-BS1.305da7f7-68bf-40c4-8aae-9414e30a48a1.svs	65e244f3d04b13f352d6630056ef385a	298327311	live
45b95101-8937-4b2c-8205-cbd46be7bd5b	TCGA-CJ-6032-11A-01-TS1.b34ad8d0-2a07-472d-9405-00baeeb60160.svs	aad96b8700488ce5d410aa92cd90d28d	245906325	live
461c1e33-af82-4542-a4fe-e42588d7aec7	TCGA-6D-AA2E-01A-01-TSA.FD152D89-2892-4DE1-90BF-AC40CF13A4F4.svs	98a3e45635cbd393afbc7735f2a385fd	124564495	live
46598273-d751-4843-9c1b-f2549abed7f3	TCGA-A3-3322-11A-01-TS1.59c10b0b-ad56-440c-ab44-e6f95a780982.svs	3d51e1ce6ec3fbe770c731778e139ba9	217228087	live
466d0b5e-0b41-4afb-9c0a-29965c63ae57	TCGA-BP-5183-11A-01-TS1.f283b0f6-98ac-4b17-965b-f8e74179191b.svs	6ed2e9abfcc15cf40ab87c571637b0a7	56806375	live
466ddd5e-bcca-458a-ae67-b04ec4097db3	TCGA-CJ-4639-11A-01-BS1.f9f17844-8801-45cb-8186-eed1a17fa59a.svs	d78d1614122f74d092698ff12cae1d92	339926007	live
46774c2e-2173-4d61-a742-4a5ebc7bac67	TCGA-CZ-5451-01A-01-TS1.baba0b14-59a0-4d89-8bfb-a427a5906643.svs	f0ef4c9ae64ad3288ce5e1cb3b07c005	212244113	live
46a55b86-65f0-4e56-9279-2372266fe2cc	TCGA-A3-3363-01A-01-BS1.8300d490-5a5b-4535-8703-3ce77f373056.svs	8b74f1249fed5884ce9aca6cbfc58bda	125487221	live
46b29cd0-63a0-4c74-a18e-1df11f7fa7be	TCGA-BP-4991-01A-01-TS1.cfa2b9f9-1080-42f7-b93f-459fe2556560.svs	42e7515e2579ac03dc2af41799de87c4	85535737	live
47056129-827f-4bd9-bf8c-06928863c33e	TCGA-BP-4335-01A-01-BS1.7ac147f2-d2eb-4a49-b167-b5d8c3a8fae3.svs	ac73a60f5dc1be3a0b10d2af0c6ffe6a	312281035	live
473c42ab-d217-4727-83b7-3748779dac18	TCGA-AK-3425-01A-02-BS2.278c9767-06ab-43f2-ae1a-4ef2b2e03f43.svs	5d395e0fbcf73b1a41bae16c680f0d57	159604297	live
475dd266-d9e8-4b0d-bdba-b74a1318e99d	TCGA-CZ-5465-01A-01-BS1.a96600d9-4214-4d6b-b86c-ff464e89bca1.svs	a08d52f5a9ec3b1026f99fdd23c8161e	156758695	live
47aa27f0-0ade-4289-bf77-370061432d7a	TCGA-BP-4342-01A-01-TS1.a69db4cb-e937-48fe-b4d5-df90606f9e4d.svs	8314c886d93eeea65a5070802410c217	262630491	live
47ad6a12-01cc-4b29-93d3-d6265cb31e8b	TCGA-CZ-4860-01A-01-TS1.f972439e-ff1b-4e00-995a-5a295ef08b99.svs	96df319b3be6317322b32a7cba04f841	100112671	live
47c5e448-8b8c-4f5e-9a9e-7ccfb27f6fc9	TCGA-B0-5696-01A-01-BS1.ed99fa67-8882-44a1-b9d4-ab27945a35f4.svs	8d34cb9398f36e4049f8e2d31cb39cc1	120241763	live
47db2143-66cb-4e76-a479-aab95199844a	TCGA-BP-5199-01A-01-TS1.9c9e2141-2f15-4852-bb9b-8df84178bdbd.svs	86111de6c351d848601c429ad5e905ee	282865279	live
47e61b67-f158-4d8a-8be1-9a42827e91c0	TCGA-BP-4327-01A-01-TS1.a05a684a-2fd7-40e2-b1e5-c654d6657786.svs	9e2639487c7297c1a9e5e19b550ae148	373735643	live
48333180-cdd2-4d58-8a76-bdad4809c035	TCGA-B0-5696-11A-01-TS1.c52cd114-c4da-4239-86db-f8fb9e058026.svs	5a49dd846f7eaa522ebc516483730d32	180481673	live
48489d43-2e23-4381-93e4-ce2bc6a5fe58	TCGA-BP-4777-01A-01-TS1.3cf1cad0-0674-45c4-a659-210a02c8fb7b.svs	6b911dda194de3d18004d941e76100f5	120894941	live
4915076e-0eee-4185-9b4a-323da65f2c0a	TCGA-A3-3313-01A-01-BS1.199569f4-1c87-4e29-9c63-348ea2f93383.svs	4502be12c990102a2f9ac4b9c675cc86	285637723	live
49153925-f92e-4e46-9ccc-1d09f2f9eab9	TCGA-BP-4158-11A-01-BS1.b491634e-a964-4974-9f42-c38a08198781.svs	b5eed45aef31221a976bab050a7e8d4a	210423611	live
492365f9-e7d2-4b4b-9b10-f92719eec7db	TCGA-AK-3465-01A-02-BS2.0ca60c0c-66a0-4866-8542-102586b1a3fd.svs	c4bc4af075d6e1ace9247b2f7394fba2	19968109	live
4936e67a-a2c9-4daf-8d0b-146bd20b7951	TCGA-CZ-5464-11A-01-TS1.714c04c4-6c61-47da-b30a-68fe98a57834.svs	be462d874d051cb323c54e3077539e7c	104449605	live
49520308-839c-408e-9205-d17c07909588	TCGA-B0-4837-11A-01-TS1.178b59a3-f441-4bc9-aeff-7328bad32208.svs	31635330a8b292f189791d6a3a4e71d6	33833171	live
49a7aaf9-2f5b-4cf5-b33c-d83eeaeb6044	TCGA-B8-4620-11A-01-TS1.c895eb6b-b348-4718-a1e3-dc4aa377177d.svs	00a4a40f46984b7743d9b83c370946f1	71846483	live
49b310b5-61b8-4271-8c01-b5f7b34f2a37	TCGA-BP-4961-01A-01-BS1.ff9d9fd2-560f-4b42-8463-e9872519b212.svs	ef71441f3b05021883804e28a836a212	246270475	live
49bc3d3a-f63a-43d2-9046-52f5a6f78cd9	TCGA-CJ-4875-01A-01-BS1.b2d8ad0f-2eb0-4412-a800-e72cb8d0aae1.svs	d70e3aea0b22bcd9e1a23a46c9151d5b	446257989	live
49cdbf1a-24e2-4b2f-a73f-b96ef880895a	TCGA-B0-5102-11A-01-TS1.1696e9bc-b42b-49ac-ba83-df21409d1f29.svs	10b031e23f41944c6b4331e42f2a22bd	46697685	live
4a0bdb5c-4b34-47f8-9971-e9e352e19c1c	TCGA-CW-5580-01A-01-TS1.284960c6-7f58-4e9f-bf21-8d3878c8cfbd.svs	025ab461de2cd3d27c3d5bfdc7587061	84508619	live
4a1e785e-5e18-4bfe-aa29-b495547a0843	TCGA-CZ-4865-11A-01-TS1.79266a8c-caf6-4a3d-834f-0a5ea26710b0.svs	97da922ab6a16031fcbe741d5cd4635b	139626045	live
4ace8440-aaba-418b-8ef9-f2dfb0842193	TCGA-CW-6093-11A-01-TS1.8d9b0bbf-3bc1-4524-a2f5-114601b7d413.svs	3df5bed64b69a1a845433f10be50f104	185811013	live
4adc0b13-a805-45c8-8a8f-443659f1e7e1	TCGA-BP-4351-01A-01-TS1.1d3ff6c6-0bdf-4050-87e6-83a7cdce8ed3.svs	51549963018f96f669a68995e7aa9489	335322041	live
4b1bd0ba-a27e-4b78-9d5e-fe2615cd2f46	TCGA-B0-4847-01A-01-TS1.83331af8-0864-4709-98e6-9c29cd719caf.svs	e212d20b9c3ff132c1bdbaea077d4e4f	38580841	live
4b205299-50a5-498a-8dbc-bef1ffc0b571	TCGA-CJ-4903-01A-01-BS1.3e943653-0fee-4bd1-9f27-ac9ed3179539.svs	a217b873765b77350e4b67ef6e1ef358	287529883	live
4b29c890-bd17-4db8-869a-6f3db9f40f78	TCGA-A3-3317-01A-02-BS2.de18fab0-8419-4262-9138-e8d1c81cb1b7.svs	b17d4dc9f5b02023c3734aff099560e3	216428021	live
4b32b3f7-22ca-4373-a589-3347c830ca89	TCGA-B0-4811-01A-01-TS1.79510344-0a91-423e-abb6-1e5f0828b2c1.svs	83b24bd3cd2f5b0b39ecacfff7274211	824029615	live
4b43c659-84f7-413b-99c4-4cefb0c074ec	TCGA-BP-4342-11A-01-TS1.803c3f46-b96d-4288-ba1b-236c5bb2785f.svs	0771df0c1b06c587e11af2ac4b399981	311850021	live
4b5dedaa-60f1-41dc-87c3-5ffef4f8ce77	TCGA-B0-5121-11A-01-TS1.01317588-26dd-4337-86c0-d3bfcf066c23.svs	67711d7122a0bba216abcbe02e8510ce	35782547	live
4b76d282-21f8-469b-82a8-5ea23c9ac3c2	TCGA-BP-5182-11A-01-TS1.75011add-b893-45b4-824c-cfca1b8e3fcc.svs	3308674c3321feec551e042f38080e3b	109838611	live
4b7a3fbf-80a7-49bd-9c7d-1a0d534c175a	TCGA-CJ-4923-11A-01-TS1.16f5c3b2-839c-4ba0-b450-9cf963c933aa.svs	2a4dcaac0fc23060a53d9740322c798e	287312313	live
4b802a49-1abe-4df9-9f60-8fe634e9fa06	TCGA-A3-3343-01A-01-BS1.79c964f5-ae92-447b-9fed-2317026f6ea6.svs	69e9182509cc0b28506bdab5b11ed8fa	126468933	live
4b908405-0f7a-4922-b4d5-7cbd8b3434c6	TCGA-B4-5835-01A-01-TS1.563dbc70-14de-4c1e-92ab-dd76b52cc33f.svs	2370d42870f6ad3d587d0ad7a58aeb97	180603679	live
4c0e79ec-a2b8-472b-9155-e69caaf765d9	TCGA-B0-4688-11A-01-TS1.32180ce2-a99c-4623-8557-d50458365166.svs	8050e3a0c39b4086fe6798efb556fbc1	74641063	live
4c292fa3-42c6-47cf-a458-e44d27ba09b5	TCGA-B0-4690-01A-01-TS1.8d13dac8-dfbb-4cd5-82c5-293c62a87b6b.svs	6e389746431a31736569ad8caa6eef20	500658271	live
4cd458f1-8d36-4466-b3c3-e81ecc56a8d4	TCGA-BP-4332-01A-01-TS1.b1c81b20-17ad-45c0-b6f9-c01285981699.svs	aac5a5a394275073d66d2876f5a588c2	307532963	live
4cfad452-283f-49c5-a085-5ace7a2a5a71	TCGA-A3-3383-01A-01-TS1.88a7befa-9b30-451a-9542-e505e0346609.svs	63e0a3f98242690ea491dc153eba8187	68552403	live
4cfb353c-72ea-4c6e-b138-3b4763411a34	TCGA-CJ-4870-01A-01-TS1.1b1831dc-88ac-46e8-8d54-450934cc6042.svs	b8480cae04aad1accea3208701ff9e47	194931733	live
4d157e3d-bfe4-4a4e-a602-6d57a195ac7a	TCGA-BP-5169-01A-01-BS1.fdee6342-25dd-412a-9342-8333aa6e8865.svs	939caac0da779af8f62b5d97e80ea078	266662013	live
4d624462-7fdf-4dd8-842e-88b0c12f90b5	TCGA-B0-5120-01A-01-BS1.78d873e0-037f-4aef-8725-7c651598b1f8.svs	65270f8410d1703e888510bc6e0b40d0	126205417	live
4d9380e0-1a9a-46a8-bbc3-5807c1931d11	TCGA-B0-4852-11A-01-TS1.6f58cdea-5433-485e-89cd-08e9a03da490.svs	3286a5c6ab41c2791b8ce071a7dc08de	190690471	live
4da125a8-a19a-44b0-865e-214dd70aaff7	TCGA-A3-3308-01A-01-BS1.8399fb8b-53a2-4873-a9df-e1d889cc8cd3.svs	2810c49c9b2f5f9fdb1dd1d40a76f1a9	115140459	live
4da3fed1-7326-47e2-8122-70b2f14e2cfb	TCGA-B0-5695-01A-01-BS1.d263cc69-2951-4a72-8fc7-1503eb83f8e1.svs	74fa5ee60a7d70011a84405a554dd14f	318930205	live
4da56079-d6f4-4d12-a569-9f0c343acdc6	TCGA-A3-3362-01A-01-BS1.d5038c78-b3c5-41b8-b1bb-279430f143fb.svs	a1dad9eaeb9af97e67b38e5271023a9d	174419635	live
4dafd0cb-9f8d-47b6-aa7f-0ab5ad92d215	TCGA-B0-4697-01A-01-TS1.5a12ae89-eadd-4754-a8da-8c916b407678.svs	40e49bae5813b869e4076436e84882f3	398617171	live
4db4a43b-4840-4d05-8125-a1859873c2a3	TCGA-BP-4777-11A-01-TS1.753bc1c7-6d56-4c1c-bd07-7ad51bf6a5ee.svs	0301409b5240a6e59286f115935c2b98	74921725	live
4dcccab5-66d7-4271-9310-77fcc649a700	TCGA-G6-A8L7-01A-01-TSA.F753FDCC-601C-4B21-B698-E3FF245416DE.svs	6940d330620062ca84c23b5f880e7c4b	204861671	live
4ddfc75d-dfed-40a1-aace-adef9cc301c7	TCGA-CJ-4920-01A-01-BS1.654e3916-9514-45f0-a3c5-1fdcd8b09883.svs	f3938ad9be5fb152906f474bd269858c	198870503	live
4df5c542-6204-4ddf-8708-67290700cd87	TCGA-BP-4353-11A-01-BS1.5c5d083e-8ef8-4769-adf0-11318d62ca4f.svs	0402933a19d4e010516115bb5829ae00	118348487	live
4dfe5cb4-1b70-4761-8e5c-11cbeb45de55	TCGA-B8-5546-01A-01-BS1.51cac0f3-a221-4e05-90ce-8f71fe8847c3.svs	fb504d3d80021c05db186069a73278ee	91568051	live
4e06cf33-7e14-4023-94a0-063760d2ca3b	TCGA-CJ-4873-11A-01-TS1.3ef1ced4-0147-4aa9-98c8-e78abab0c568.svs	185898e33975ed5ca0ae0437e1229e1d	290600443	live
4e085be8-a16b-4a29-90b4-e7818217993d	TCGA-CJ-4639-01A-02-BS2.117d7c0e-4d96-4ee1-92d1-2b4f0f5f5ff1.svs	af3d2577f659996c9e5685f141e72a40	277689861	live
4e1b7c3c-58aa-475c-8a2f-de9f9d293d8b	TCGA-B8-4148-01A-01-BS1.9088536e-d7b5-4877-823f-4cd358bebb84.svs	236f6bd4dda2bda7532e06fff4cbb661	151278853	live
4e4587ae-a888-4efe-864d-80de1cf213ad	TCGA-B0-5696-01A-01-TS1.572645f2-82ec-43c7-ba7f-7d62428b4a73.svs	8031a7b96a97fcd52a64dfe5acabec62	140743209	live
4e5f42ed-12f6-4525-ab9e-50fc0de7bd43	TCGA-B0-4817-11A-01-TS1.da716a43-cf84-4c03-981f-6c1cff27cc8e.svs	e7d291c53b2275b02dd4b21331bbcb67	167454895	live
4e72efca-be30-41a3-8fc2-c4b46b730a0d	TCGA-CZ-5459-11A-01-TS1.330fe339-c094-47f9-bd24-e73cf48b058b.svs	926dae2730e6770a85ad568a660971f9	132427407	live
4eac1280-78a4-4aaa-b097-0cb68b3ffe85	TCGA-CZ-4864-01A-01-TS1.70b517c8-66de-447c-b860-54fe08b96050.svs	6780c88da5b3c2c5e67d6dfd66364966	112950619	live
4eb3d8e9-a64c-478e-a72b-73e5c08b61c0	TCGA-BP-4762-01A-01-BS1.2b9671b7-066c-478c-88f3-6feefc7cfb81.svs	c876b8004ba83d020aec4049367472be	177766201	live
4f547481-33ea-44a0-948a-b8d09c470246	TCGA-BP-4759-01A-01-BS1.c9ea6e13-0c9c-45e2-b73d-01703c21f75f.svs	29478d30e5f8da56b75c7a261f66c4ef	180381379	live
4f942245-d08b-4987-a975-6dbbc3233347	TCGA-A3-3352-11A-01-TS1.66a5a5e9-d9db-45b5-9ab0-843a175a1062.svs	653f5ae9639a73e35ede77619c17a9de	73413761	live
4fa59ecd-ba0d-4f42-94e5-31626c884a7c	TCGA-BP-4762-11A-01-TS1.b3e5e4dd-0f6f-429b-9991-aa66e18e6f0c.svs	115fcd17686572740cb33eb2d265ef23	118820345	live
4fbb71ee-3c57-49ac-a3d0-5798976b10a2	TCGA-BP-4338-01A-01-TS1.09a897d2-fef0-4338-ac2c-177eb63c9a16.svs	a80c7abe836f50c95b3feb7e4847f781	234327655	live
4fe31814-3017-472e-b911-8ac776d92a94	TCGA-B0-4841-11A-01-TS1.186c1682-0c95-4247-ab64-4341f33cabe9.svs	a89d49538f7318e302384d199d4f2268	23968201	live
503318ab-9863-4a3d-815a-d93259cde638	TCGA-BP-4995-11A-01-TS1.284a8127-0a83-4523-a2bb-6335f9e92972.svs	86718a21f33ed6a2055fc535d90a12a1	163340539	live
5090357d-6df3-4253-8da9-f41f985cb3ac	TCGA-CJ-4899-11A-01-TS1.2491646d-2c48-4ab9-9def-03bde4893b39.svs	b7074b98877419bb7a6837dd675e5484	239571933	live
50a55e45-35b5-40c5-8ebc-7008f9bc720b	TCGA-B0-4700-01A-01-BS1.44e6530b-9fc9-4b50-ae80-f17e1ba9d678.svs	9d51a31abd3b769498a043d714e49259	1904108569	live
50db9691-60e8-4f8f-ac03-097e999cec0d	TCGA-CJ-4900-01A-01-BS1.ab572a47-3acf-468b-945e-941ac15cd59c.svs	ab7844a6841e0734e4c1482f8368d2c9	223707015	live
51485775-20cd-4e41-8870-944f41d457cc	TCGA-AK-3440-01A-01-TS1.7f5b1056-5573-4fca-ac91-6e6db367db46.svs	78ed88082a6f53a86667ecb377629f0f	86611767	live
517205c7-c3de-4df3-82ac-481907328380	TCGA-B4-5843-01A-01-BS1.9d1b6d70-a5b6-4664-9a6e-3258570d09d8.svs	b5e3e316e06542fdbd1d4ef1e9a60814	159148975	live
517caf70-4f55-4332-b18a-831793a36b80	TCGA-BP-5173-11A-01-TS1.50f2decb-14b1-4ec0-af82-e47c3a8b7015.svs	50b5cafb8427e04e4bc3c9c044d2b4f2	175484977	live
519451b0-05b1-4a83-9b05-f8e316615ca7	TCGA-BP-4173-01A-02-BS2.7d57e1d5-5076-408f-9d95-e1e8696e08fe.svs	3a3a13d88735ec67d11435ec25b5db6b	251631353	live
